customer_id,total_revenue,avg_order_value,purchase_frequency,revenue_rank,cumulative_revenue,segment
2898,59,59.0,2,1964,160319,At-Risk
3095,59,59.0,9,1964,160319,Regular
1311,59,59.0,38,1964,160319,Loyal
2760,59,59.0,42,1964,160319,Loyal
52,59,59.0,7,1964,160319,Regular
689,59,59.0,44,1964,160319,Loyal
3197,59,59.0,21,1964,160319,Loyal
636,59,59.0,28,1964,160319,Loyal
1670,59,59.0,22,1964,160319,Loyal
306,59,59.0,26,1964,160319,Loyal
266,59,59.0,17,1964,160319,Loyal
1711,59,59.0,7,1964,160319,Regular
554,59,59.0,15,1964,160319,Loyal
3835,59,59.0,17,1964,160319,Loyal
2438,59,59.0,34,1964,160319,Loyal
1793,59,59.0,22,1964,160319,Loyal
3664,59,59.0,49,1964,160319,Loyal
3066,59,59.0,7,1964,160319,Regular
423,59,59.0,32,1964,160319,Loyal
823,59,59.0,23,1964,160319,Loyal
3170,59,59.0,3,1964,160319,At-Risk
3465,59,59.0,12,1964,160319,Loyal
1081,59,59.0,22,1964,160319,Loyal
1003,59,59.0,3,1964,160319,At-Risk
3189,59,59.0,39,1964,160319,Loyal
1079,59,59.0,49,1964,160319,Loyal
338,59,59.0,16,1964,160319,Loyal
1602,59,59.0,33,1964,160319,Loyal
3767,59,59.0,43,1964,160319,Loyal
655,59,59.0,23,1964,160319,Loyal
865,59,59.0,5,1964,160319,Regular
2084,59,59.0,26,1964,160319,Loyal
349,59,59.0,17,1964,160319,Loyal
1402,59,59.0,1,1964,160319,At-Risk
682,59,59.0,24,1964,160319,Loyal
1534,59,59.0,16,1964,160319,Loyal
3524,59,59.0,30,1964,160319,Loyal
3057,59,59.0,15,1964,160319,Loyal
1962,59,59.0,45,1964,160319,Loyal
737,58,58.0,32,2012,162987,Loyal
1127,58,58.0,47,2012,162987,Loyal
1884,58,58.0,39,2012,162987,Loyal
2542,58,58.0,13,2012,162987,Loyal
133,58,58.0,42,2012,162987,Loyal
3242,58,58.0,30,2012,162987,Loyal
1869,58,58.0,44,2012,162987,Loyal
3196,58,58.0,36,2012,162987,Loyal
3037,58,58.0,7,2012,162987,Regular
3734,58,58.0,6,2012,162987,Regular
603,58,58.0,10,2012,162987,Regular
2635,58,58.0,20,2012,162987,Loyal
1122,58,58.0,25,2012,162987,Loyal
3446,58,58.0,3,2012,162987,At-Risk
3793,58,58.0,2,2012,162987,At-Risk
1394,58,58.0,14,2012,162987,Loyal
2197,58,58.0,31,2012,162987,Loyal
3332,58,58.0,39,2012,162987,Loyal
1091,58,58.0,27,2012,162987,Loyal
1624,58,58.0,50,2012,162987,Loyal
1384,58,58.0,4,2012,162987,At-Risk
900,58,58.0,20,2012,162987,Loyal
1116,58,58.0,37,2012,162987,Loyal
2357,58,58.0,27,2012,162987,Loyal
565,58,58.0,30,2012,162987,Loyal
3218,58,58.0,46,2012,162987,Loyal
1985,58,58.0,26,2012,162987,Loyal
1609,58,58.0,12,2012,162987,Loyal
1760,58,58.0,1,2012,162987,At-Risk
2648,58,58.0,25,2012,162987,Loyal
1709,58,58.0,1,2012,162987,At-Risk
143,58,58.0,33,2012,162987,Loyal
3847,58,58.0,40,2012,162987,Loyal
1409,58,58.0,38,2012,162987,Loyal
1801,58,58.0,30,2012,162987,Loyal
2870,58,58.0,16,2012,162987,Loyal
3302,58,58.0,31,2012,162987,Loyal
2152,58,58.0,18,2012,162987,Loyal
75,58,58.0,3,2012,162987,At-Risk
2160,58,58.0,34,2012,162987,Loyal
2604,58,58.0,8,2012,162987,Regular
3448,58,58.0,3,2012,162987,At-Risk
3366,58,58.0,45,2012,162987,Loyal
3033,58,58.0,24,2012,162987,Loyal
3836,58,58.0,28,2012,162987,Loyal
2487,58,58.0,6,2012,162987,Regular
830,57,57.0,14,2058,165495,Loyal
3650,57,57.0,33,2058,165495,Loyal
1890,57,57.0,27,2058,165495,Loyal
2090,57,57.0,41,2058,165495,Loyal
2407,57,57.0,26,2058,165495,Loyal
3390,57,57.0,39,2058,165495,Loyal
3862,57,57.0,49,2058,165495,Loyal
556,57,57.0,37,2058,165495,Loyal
618,57,57.0,2,2058,165495,At-Risk
1802,57,57.0,48,2058,165495,Loyal
1458,57,57.0,47,2058,165495,Loyal
2699,57,57.0,34,2058,165495,Loyal
2880,57,57.0,31,2058,165495,Loyal
2779,57,57.0,24,2058,165495,Loyal
644,57,57.0,10,2058,165495,Regular
3806,57,57.0,31,2058,165495,Loyal
3281,57,57.0,5,2058,165495,Regular
2794,57,57.0,27,2058,165495,Loyal
3392,57,57.0,6,2058,165495,Regular
1272,57,57.0,42,2058,165495,Loyal
733,57,57.0,28,2058,165495,Loyal
3479,57,57.0,42,2058,165495,Loyal
2120,57,57.0,36,2058,165495,Loyal
261,57,57.0,11,2058,165495,Loyal
3842,57,57.0,8,2058,165495,Regular
2300,57,57.0,48,2058,165495,Loyal
3507,57,57.0,12,2058,165495,Loyal
2130,57,57.0,12,2058,165495,Loyal
3781,57,57.0,41,2058,165495,Loyal
221,57,57.0,48,2058,165495,Loyal
1842,57,57.0,7,2058,165495,Regular
783,57,57.0,15,2058,165495,Loyal
2430,57,57.0,47,2058,165495,Loyal
260,57,57.0,13,2058,165495,Loyal
3238,57,57.0,4,2058,165495,At-Risk
2714,57,57.0,20,2058,165495,Loyal
1448,57,57.0,25,2058,165495,Loyal
1684,57,57.0,37,2058,165495,Loyal
3107,57,57.0,20,2058,165495,Loyal
1557,57,57.0,26,2058,165495,Loyal
722,57,57.0,41,2058,165495,Loyal
1940,57,57.0,20,2058,165495,Loyal
1891,57,57.0,5,2058,165495,Regular
2425,57,57.0,28,2058,165495,Loyal
2802,56,56.0,30,2102,168407,Loyal
3105,56,56.0,41,2102,168407,Loyal
1417,56,56.0,46,2102,168407,Loyal
1344,56,56.0,34,2102,168407,Loyal
1675,56,56.0,10,2102,168407,Regular
28,56,56.0,7,2102,168407,Regular
1280,56,56.0,18,2102,168407,Loyal
1759,56,56.0,17,2102,168407,Loyal
3184,56,56.0,14,2102,168407,Loyal
2521,56,56.0,16,2102,168407,Loyal
1477,56,56.0,18,2102,168407,Loyal
3721,56,56.0,13,2102,168407,Loyal
2647,56,56.0,4,2102,168407,At-Risk
1306,56,56.0,2,2102,168407,At-Risk
1956,56,56.0,37,2102,168407,Loyal
3115,56,56.0,45,2102,168407,Loyal
3034,56,56.0,9,2102,168407,Regular
1486,56,56.0,3,2102,168407,At-Risk
1255,56,56.0,2,2102,168407,At-Risk
2834,56,56.0,19,2102,168407,Loyal
3517,56,56.0,38,2102,168407,Loyal
2278,56,56.0,18,2102,168407,Loyal
358,56,56.0,16,2102,168407,Loyal
3609,56,56.0,2,2102,168407,At-Risk
3412,56,56.0,45,2102,168407,Loyal
1913,56,56.0,5,2102,168407,Regular
1164,56,56.0,24,2102,168407,Loyal
813,56,56.0,32,2102,168407,Loyal
1340,56,56.0,5,2102,168407,Regular
2864,56,56.0,18,2102,168407,Loyal
907,56,56.0,21,2102,168407,Loyal
1765,56,56.0,34,2102,168407,Loyal
2055,56,56.0,14,2102,168407,Loyal
3480,56,56.0,41,2102,168407,Loyal
2596,56,56.0,3,2102,168407,At-Risk
730,56,56.0,46,2102,168407,Loyal
2544,56,56.0,30,2102,168407,Loyal
1920,56,56.0,20,2102,168407,Loyal
2450,56,56.0,31,2102,168407,Loyal
3540,56,56.0,17,2102,168407,Loyal
478,56,56.0,49,2102,168407,Loyal
807,56,56.0,46,2102,168407,Loyal
913,56,56.0,32,2102,168407,Loyal
910,56,56.0,36,2102,168407,Loyal
454,56,56.0,22,2102,168407,Loyal
3737,56,56.0,2,2102,168407,At-Risk
1193,56,56.0,42,2102,168407,Loyal
3214,56,56.0,33,2102,168407,Loyal
2979,56,56.0,49,2102,168407,Loyal
1387,56,56.0,4,2102,168407,At-Risk
3568,56,56.0,26,2102,168407,Loyal
187,56,56.0,31,2102,168407,Loyal
1160,55,55.0,46,2154,170662,Loyal
2409,55,55.0,44,2154,170662,Loyal
417,55,55.0,24,2154,170662,Loyal
1550,55,55.0,19,2154,170662,Loyal
3155,55,55.0,32,2154,170662,Loyal
1172,55,55.0,15,2154,170662,Loyal
2989,55,55.0,31,2154,170662,Loyal
3272,55,55.0,30,2154,170662,Loyal
3700,55,55.0,24,2154,170662,Loyal
2326,55,55.0,47,2154,170662,Loyal
966,55,55.0,10,2154,170662,Regular
3075,55,55.0,34,2154,170662,Loyal
2891,55,55.0,23,2154,170662,Loyal
154,55,55.0,22,2154,170662,Loyal
1194,55,55.0,18,2154,170662,Loyal
666,55,55.0,50,2154,170662,Loyal
207,55,55.0,6,2154,170662,Regular
3545,55,55.0,42,2154,170662,Loyal
800,55,55.0,31,2154,170662,Loyal
1540,55,55.0,19,2154,170662,Loyal
49,55,55.0,38,2154,170662,Loyal
2034,55,55.0,33,2154,170662,Loyal
1757,55,55.0,14,2154,170662,Loyal
1229,55,55.0,1,2154,170662,At-Risk
3589,55,55.0,40,2154,170662,Loyal
3707,55,55.0,17,2154,170662,Loyal
1502,55,55.0,13,2154,170662,Loyal
3014,55,55.0,13,2154,170662,Loyal
2321,55,55.0,9,2154,170662,Regular
967,55,55.0,19,2154,170662,Loyal
2868,55,55.0,33,2154,170662,Loyal
3804,55,55.0,14,2154,170662,Loyal
1383,55,55.0,16,2154,170662,Loyal
3400,55,55.0,36,2154,170662,Loyal
2486,55,55.0,37,2154,170662,Loyal
2617,55,55.0,46,2154,170662,Loyal
3447,55,55.0,20,2154,170662,Loyal
2166,55,55.0,42,2154,170662,Loyal
3555,55,55.0,5,2154,170662,Regular
1857,55,55.0,30,2154,170662,Loyal
407,55,55.0,13,2154,170662,Loyal
126,54,54.0,45,2195,172606,Loyal
1378,54,54.0,42,2195,172606,Loyal
1510,54,54.0,44,2195,172606,Loyal
2189,54,54.0,9,2195,172606,Regular
1145,54,54.0,25,2195,172606,Loyal
1302,54,54.0,21,2195,172606,Loyal
887,54,54.0,48,2195,172606,Loyal
3509,54,54.0,49,2195,172606,Loyal
1349,54,54.0,23,2195,172606,Loyal
3699,54,54.0,4,2195,172606,At-Risk
647,54,54.0,19,2195,172606,Loyal
3759,54,54.0,23,2195,172606,Loyal
48,54,54.0,36,2195,172606,Loyal
268,54,54.0,42,2195,172606,Loyal
754,54,54.0,27,2195,172606,Loyal
3330,54,54.0,1,2195,172606,At-Risk
3426,54,54.0,3,2195,172606,At-Risk
1600,54,54.0,22,2195,172606,Loyal
3875,54,54.0,33,2195,172606,Loyal
610,54,54.0,49,2195,172606,Loyal
870,54,54.0,33,2195,172606,Loyal
114,54,54.0,20,2195,172606,Loyal
3093,54,54.0,14,2195,172606,Loyal
59,54,54.0,29,2195,172606,Loyal
520,54,54.0,17,2195,172606,Loyal
3628,54,54.0,48,2195,172606,Loyal
2705,54,54.0,35,2195,172606,Loyal
771,54,54.0,8,2195,172606,Regular
1492,54,54.0,10,2195,172606,Regular
2862,54,54.0,27,2195,172606,Loyal
1767,54,54.0,27,2195,172606,Loyal
2710,54,54.0,9,2195,172606,Regular
1883,54,54.0,25,2195,172606,Loyal
421,54,54.0,18,2195,172606,Loyal
1958,54,54.0,26,2195,172606,Loyal
2605,54,54.0,6,2195,172606,Regular
2999,53,53.0,30,2231,175309,Loyal
1270,53,53.0,47,2231,175309,Loyal
78,53,53.0,36,2231,175309,Loyal
673,53,53.0,29,2231,175309,Loyal
1156,53,53.0,47,2231,175309,Loyal
2750,53,53.0,15,2231,175309,Loyal
2939,53,53.0,15,2231,175309,Loyal
3116,53,53.0,9,2231,175309,Regular
1886,53,53.0,35,2231,175309,Loyal
2013,53,53.0,5,2231,175309,Regular
246,53,53.0,45,2231,175309,Loyal
1944,53,53.0,45,2231,175309,Loyal
1,53,53.0,14,2231,175309,Loyal
1822,53,53.0,29,2231,175309,Loyal
1952,53,53.0,32,2231,175309,Loyal
1834,53,53.0,19,2231,175309,Loyal
1665,53,53.0,35,2231,175309,Loyal
1847,53,53.0,9,2231,175309,Regular
776,53,53.0,8,2231,175309,Regular
258,53,53.0,5,2231,175309,Regular
959,53,53.0,31,2231,175309,Loyal
2930,53,53.0,42,2231,175309,Loyal
3457,53,53.0,21,2231,175309,Loyal
1938,53,53.0,11,2231,175309,Loyal
1128,53,53.0,22,2231,175309,Loyal
299,53,53.0,11,2231,175309,Loyal
15,53,53.0,34,2231,175309,Loyal
1052,53,53.0,39,2231,175309,Loyal
189,53,53.0,5,2231,175309,Regular
3717,53,53.0,42,2231,175309,Loyal
88,53,53.0,44,2231,175309,Loyal
2906,53,53.0,14,2231,175309,Loyal
2523,53,53.0,20,2231,175309,Loyal
2832,53,53.0,4,2231,175309,At-Risk
2333,53,53.0,10,2231,175309,Regular
2590,53,53.0,31,2231,175309,Loyal
3417,53,53.0,11,2231,175309,Loyal
45,53,53.0,45,2231,175309,Loyal
3185,53,53.0,30,2231,175309,Loyal
1421,53,53.0,45,2231,175309,Loyal
3096,53,53.0,13,2231,175309,Loyal
2075,53,53.0,44,2231,175309,Loyal
1140,53,53.0,42,2231,175309,Loyal
3466,53,53.0,31,2231,175309,Loyal
3004,53,53.0,13,2231,175309,Loyal
724,53,53.0,43,2231,175309,Loyal
3748,53,53.0,32,2231,175309,Loyal
1728,53,53.0,19,2231,175309,Loyal
3785,53,53.0,4,2231,175309,At-Risk
1018,53,53.0,14,2231,175309,Loyal
2514,53,53.0,42,2231,175309,Loyal
3175,52,52.0,35,2282,177597,Loyal
2721,52,52.0,45,2282,177597,Loyal
3566,52,52.0,35,2282,177597,Loyal
1034,52,52.0,41,2282,177597,Loyal
2752,52,52.0,50,2282,177597,Loyal
271,52,52.0,16,2282,177597,Loyal
3173,52,52.0,30,2282,177597,Loyal
3207,52,52.0,49,2282,177597,Loyal
578,52,52.0,41,2282,177597,Loyal
2772,52,52.0,12,2282,177597,Loyal
3670,52,52.0,43,2282,177597,Loyal
694,52,52.0,30,2282,177597,Loyal
660,52,52.0,8,2282,177597,Regular
435,52,52.0,39,2282,177597,Loyal
1491,52,52.0,15,2282,177597,Loyal
2698,52,52.0,36,2282,177597,Loyal
3195,52,52.0,10,2282,177597,Regular
1335,52,52.0,12,2282,177597,Loyal
2664,52,52.0,23,2282,177597,Loyal
3766,52,52.0,14,2282,177597,Loyal
2764,52,52.0,35,2282,177597,Loyal
3262,52,52.0,50,2282,177597,Loyal
3374,52,52.0,12,2282,177597,Loyal
1868,52,52.0,20,2282,177597,Loyal
2097,52,52.0,27,2282,177597,Loyal
1837,52,52.0,35,2282,177597,Loyal
465,52,52.0,45,2282,177597,Loyal
1230,52,52.0,39,2282,177597,Loyal
312,52,52.0,19,2282,177597,Loyal
1214,52,52.0,14,2282,177597,Loyal
527,52,52.0,19,2282,177597,Loyal
2551,52,52.0,30,2282,177597,Loyal
2132,52,52.0,9,2282,177597,Regular
1931,52,52.0,26,2282,177597,Loyal
3532,52,52.0,23,2282,177597,Loyal
2043,52,52.0,35,2282,177597,Loyal
1162,52,52.0,37,2282,177597,Loyal
3178,52,52.0,31,2282,177597,Loyal
1680,52,52.0,24,2282,177597,Loyal
2934,52,52.0,28,2282,177597,Loyal
3585,52,52.0,48,2282,177597,Loyal
3312,52,52.0,18,2282,177597,Loyal
3381,52,52.0,6,2282,177597,Regular
3846,52,52.0,46,2282,177597,Loyal
1339,51,51.0,43,2326,180708,Loyal
2711,51,51.0,3,2326,180708,At-Risk
3876,51,51.0,21,2326,180708,Loyal
1977,51,51.0,43,2326,180708,Loyal
2156,51,51.0,46,2326,180708,Loyal
633,51,51.0,19,2326,180708,Loyal
1415,51,51.0,3,2326,180708,At-Risk
2032,51,51.0,2,2326,180708,At-Risk
3370,51,51.0,42,2326,180708,Loyal
2629,51,51.0,42,2326,180708,Loyal
3792,51,51.0,1,2326,180708,At-Risk
1723,51,51.0,14,2326,180708,Loyal
3125,51,51.0,4,2326,180708,At-Risk
2138,51,51.0,20,2326,180708,Loyal
1242,51,51.0,34,2326,180708,Loyal
2040,51,51.0,31,2326,180708,Loyal
2519,51,51.0,31,2326,180708,Loyal
377,51,51.0,2,2326,180708,At-Risk
936,51,51.0,2,2326,180708,At-Risk
3401,51,51.0,18,2326,180708,Loyal
2413,51,51.0,8,2326,180708,Regular
3634,51,51.0,1,2326,180708,At-Risk
1641,51,51.0,13,2326,180708,Loyal
891,51,51.0,47,2326,180708,Loyal
614,51,51.0,46,2326,180708,Loyal
3292,51,51.0,11,2326,180708,Loyal
1022,51,51.0,39,2326,180708,Loyal
877,51,51.0,1,2326,180708,At-Risk
331,51,51.0,43,2326,180708,Loyal
532,51,51.0,42,2326,180708,Loyal
1742,51,51.0,20,2326,180708,Loyal
1965,51,51.0,50,2326,180708,Loyal
3745,51,51.0,26,2326,180708,Loyal
2787,51,51.0,41,2326,180708,Loyal
1639,51,51.0,18,2326,180708,Loyal
3182,51,51.0,27,2326,180708,Loyal
952,51,51.0,34,2326,180708,Loyal
240,51,51.0,47,2326,180708,Loyal
1897,51,51.0,19,2326,180708,Loyal
3259,51,51.0,11,2326,180708,Loyal
2207,51,51.0,25,2326,180708,Loyal
789,51,51.0,18,2326,180708,Loyal
21,51,51.0,50,2326,180708,Loyal
2201,51,51.0,27,2326,180708,Loyal
287,51,51.0,6,2326,180708,Regular
828,51,51.0,33,2326,180708,Loyal
1547,51,51.0,17,2326,180708,Loyal
1446,51,51.0,24,2326,180708,Loyal
3380,51,51.0,40,2326,180708,Loyal
3604,51,51.0,5,2326,180708,Regular
14,51,51.0,31,2326,180708,Loyal
965,51,51.0,12,2326,180708,Loyal
3536,51,51.0,20,2326,180708,Loyal
2115,51,51.0,12,2326,180708,Loyal
3768,51,51.0,10,2326,180708,Regular
2883,51,51.0,23,2326,180708,Loyal
894,51,51.0,14,2326,180708,Loyal
410,51,51.0,32,2326,180708,Loyal
252,51,51.0,34,2326,180708,Loyal
2626,51,51.0,31,2326,180708,Loyal
468,51,51.0,37,2326,180708,Loyal
1718,50,50.0,16,2387,183108,Loyal
329,50,50.0,9,2387,183108,Regular
1093,50,50.0,20,2387,183108,Loyal
548,50,50.0,26,2387,183108,Loyal
1824,50,50.0,40,2387,183108,Loyal
440,50,50.0,31,2387,183108,Loyal
1410,50,50.0,41,2387,183108,Loyal
3667,50,50.0,47,2387,183108,Loyal
2837,50,50.0,21,2387,183108,Loyal
1455,50,50.0,17,2387,183108,Loyal
2885,50,50.0,47,2387,183108,Loyal
1917,50,50.0,3,2387,183108,At-Risk
1032,50,50.0,32,2387,183108,Loyal
3632,50,50.0,26,2387,183108,Loyal
709,50,50.0,19,2387,183108,Loyal
2176,50,50.0,48,2387,183108,Loyal
1250,50,50.0,48,2387,183108,Loyal
1225,50,50.0,18,2387,183108,Loyal
1733,50,50.0,36,2387,183108,Loyal
764,50,50.0,6,2387,183108,Regular
347,50,50.0,5,2387,183108,Regular
3522,50,50.0,35,2387,183108,Loyal
3118,50,50.0,4,2387,183108,At-Risk
3086,50,50.0,10,2387,183108,Regular
3280,50,50.0,1,2387,183108,At-Risk
2060,50,50.0,50,2387,183108,Loyal
3671,50,50.0,4,2387,183108,At-Risk
761,50,50.0,6,2387,183108,Regular
568,50,50.0,24,2387,183108,Loyal
3157,50,50.0,18,2387,183108,Loyal
1076,50,50.0,32,2387,183108,Loyal
2814,50,50.0,39,2387,183108,Loyal
438,50,50.0,41,2387,183108,Loyal
779,50,50.0,23,2387,183108,Loyal
2839,50,50.0,2,2387,183108,At-Risk
2229,50,50.0,5,2387,183108,Regular
3719,50,50.0,44,2387,183108,Loyal
795,50,50.0,10,2387,183108,Regular
3290,50,50.0,16,2387,183108,Loyal
3265,50,50.0,39,2387,183108,Loyal
1327,50,50.0,17,2387,183108,Loyal
2352,50,50.0,25,2387,183108,Loyal
3342,50,50.0,35,2387,183108,Loyal
2931,50,50.0,14,2387,183108,Loyal
3515,50,50.0,32,2387,183108,Loyal
215,50,50.0,41,2387,183108,Loyal
2546,50,50.0,10,2387,183108,Regular
954,50,50.0,36,2387,183108,Loyal
3352,49,49.0,18,2435,184823,Loyal
513,49,49.0,2,2435,184823,At-Risk
1199,49,49.0,17,2435,184823,Loyal
1978,49,49.0,32,2435,184823,Loyal
2724,49,49.0,3,2435,184823,At-Risk
2967,49,49.0,38,2435,184823,Loyal
2344,49,49.0,44,2435,184823,Loyal
3231,49,49.0,38,2435,184823,Loyal
760,49,49.0,25,2435,184823,Loyal
3863,49,49.0,9,2435,184823,Regular
2232,49,49.0,1,2435,184823,At-Risk
1464,49,49.0,1,2435,184823,At-Risk
5,49,49.0,31,2435,184823,Loyal
2268,49,49.0,37,2435,184823,Loyal
1947,49,49.0,41,2435,184823,Loyal
2589,49,49.0,38,2435,184823,Loyal
3047,49,49.0,25,2435,184823,Loyal
538,49,49.0,14,2435,184823,Loyal
3897,49,49.0,41,2435,184823,Loyal
1379,49,49.0,24,2435,184823,Loyal
307,49,49.0,4,2435,184823,At-Risk
1287,49,49.0,44,2435,184823,Loyal
162,49,49.0,29,2435,184823,Loyal
518,49,49.0,44,2435,184823,Loyal
1336,49,49.0,26,2435,184823,Loyal
1784,49,49.0,30,2435,184823,Loyal
1153,49,49.0,8,2435,184823,Regular
2426,49,49.0,34,2435,184823,Loyal
3432,49,49.0,20,2435,184823,Loyal
1553,49,49.0,20,2435,184823,Loyal
2946,49,49.0,1,2435,184823,At-Risk
2538,49,49.0,30,2435,184823,Loyal
2869,49,49.0,42,2435,184823,Loyal
2175,49,49.0,1,2435,184823,At-Risk
2086,49,49.0,38,2435,184823,Loyal
540,48,48.0,49,2470,187223,Loyal
3000,48,48.0,10,2470,187223,Regular
961,48,48.0,20,2470,187223,Loyal
2857,48,48.0,31,2470,187223,Loyal
2168,48,48.0,33,2470,187223,Loyal
91,48,48.0,29,2470,187223,Loyal
2961,48,48.0,47,2470,187223,Loyal
1729,48,48.0,1,2470,187223,At-Risk
3498,48,48.0,16,2470,187223,Loyal
218,48,48.0,24,2470,187223,Loyal
3067,48,48.0,13,2470,187223,Loyal
1167,48,48.0,22,2470,187223,Loyal
19,48,48.0,17,2470,187223,Loyal
2153,48,48.0,43,2470,187223,Loyal
1603,48,48.0,13,2470,187223,Loyal
845,48,48.0,44,2470,187223,Loyal
3040,48,48.0,31,2470,187223,Loyal
1800,48,48.0,47,2470,187223,Loyal
3697,48,48.0,26,2470,187223,Loyal
3501,48,48.0,38,2470,187223,Loyal
72,48,48.0,34,2470,187223,Loyal
494,48,48.0,19,2470,187223,Loyal
2163,48,48.0,32,2470,187223,Loyal
2854,48,48.0,9,2470,187223,Regular
2579,48,48.0,3,2470,187223,At-Risk
736,48,48.0,48,2470,187223,Loyal
2053,48,48.0,30,2470,187223,Loyal
1914,48,48.0,29,2470,187223,Loyal
2873,48,48.0,5,2470,187223,Regular
2884,48,48.0,10,2470,187223,Regular
1555,48,48.0,18,2470,187223,Loyal
3357,48,48.0,13,2470,187223,Loyal
1094,48,48.0,46,2470,187223,Loyal
2553,48,48.0,13,2470,187223,Loyal
1987,48,48.0,14,2470,187223,Loyal
2009,48,48.0,27,2470,187223,Loyal
2291,48,48.0,23,2470,187223,Loyal
1257,48,48.0,4,2470,187223,At-Risk
1631,48,48.0,29,2470,187223,Loyal
767,48,48.0,13,2470,187223,Loyal
1440,48,48.0,25,2470,187223,Loyal
2510,48,48.0,9,2470,187223,Regular
1686,48,48.0,43,2470,187223,Loyal
561,48,48.0,12,2470,187223,Loyal
3822,48,48.0,34,2470,187223,Loyal
30,48,48.0,14,2470,187223,Loyal
2969,48,48.0,25,2470,187223,Loyal
144,48,48.0,25,2470,187223,Loyal
3368,48,48.0,6,2470,187223,Regular
3345,48,48.0,20,2470,187223,Loyal
2659,47,47.0,39,2520,188915,Loyal
2200,47,47.0,40,2520,188915,Loyal
1621,47,47.0,27,2520,188915,Loyal
988,47,47.0,48,2520,188915,Loyal
914,47,47.0,29,2520,188915,Loyal
2668,47,47.0,31,2520,188915,Loyal
707,47,47.0,27,2520,188915,Loyal
152,47,47.0,3,2520,188915,At-Risk
935,47,47.0,21,2520,188915,Loyal
3602,47,47.0,3,2520,188915,At-Risk
1444,47,47.0,2,2520,188915,At-Risk
250,47,47.0,18,2520,188915,Loyal
2492,47,47.0,15,2520,188915,Loyal
3310,47,47.0,19,2520,188915,Loyal
2841,47,47.0,41,2520,188915,Loyal
2081,47,47.0,17,2520,188915,Loyal
1037,47,47.0,13,2520,188915,Loyal
555,47,47.0,34,2520,188915,Loyal
1717,47,47.0,30,2520,188915,Loyal
2129,47,47.0,21,2520,188915,Loyal
1825,47,47.0,31,2520,188915,Loyal
3787,47,47.0,22,2520,188915,Loyal
3375,47,47.0,41,2520,188915,Loyal
2395,47,47.0,23,2520,188915,Loyal
3618,47,47.0,29,2520,188915,Loyal
1556,47,47.0,44,2520,188915,Loyal
2529,47,47.0,31,2520,188915,Loyal
341,47,47.0,39,2520,188915,Loyal
2503,47,47.0,17,2520,188915,Loyal
2978,47,47.0,20,2520,188915,Loyal
888,47,47.0,33,2520,188915,Loyal
805,47,47.0,28,2520,188915,Loyal
2448,47,47.0,10,2520,188915,Regular
2017,47,47.0,20,2520,188915,Loyal
1776,47,47.0,12,2520,188915,Loyal
89,47,47.0,35,2520,188915,Loyal
3377,46,46.0,24,2556,190985,Loyal
2622,46,46.0,21,2556,190985,Loyal
1808,46,46.0,37,2556,190985,Loyal
1533,46,46.0,5,2556,190985,Regular
2209,46,46.0,23,2556,190985,Loyal
1363,46,46.0,29,2556,190985,Loyal
604,46,46.0,26,2556,190985,Loyal
2109,46,46.0,4,2556,190985,At-Risk
512,46,46.0,8,2556,190985,Regular
1485,46,46.0,22,2556,190985,Loyal
3111,46,46.0,2,2556,190985,At-Risk
142,46,46.0,45,2556,190985,Loyal
2422,46,46.0,2,2556,190985,At-Risk
470,46,46.0,30,2556,190985,Loyal
3871,46,46.0,19,2556,190985,Loyal
1407,46,46.0,15,2556,190985,Loyal
2627,46,46.0,30,2556,190985,Loyal
3694,46,46.0,10,2556,190985,Regular
775,46,46.0,11,2556,190985,Loyal
2534,46,46.0,49,2556,190985,Loyal
398,46,46.0,26,2556,190985,Loyal
3408,46,46.0,20,2556,190985,Loyal
437,46,46.0,41,2556,190985,Loyal
3513,46,46.0,31,2556,190985,Loyal
3319,46,46.0,15,2556,190985,Loyal
2940,46,46.0,34,2556,190985,Loyal
1195,46,46.0,6,2556,190985,Regular
69,46,46.0,21,2556,190985,Loyal
1001,46,46.0,1,2556,190985,At-Risk
264,46,46.0,29,2556,190985,Loyal
763,46,46.0,43,2556,190985,Loyal
2878,46,46.0,34,2556,190985,Loyal
1393,46,46.0,34,2556,190985,Loyal
1548,46,46.0,40,2556,190985,Loyal
335,46,46.0,30,2556,190985,Loyal
3077,46,46.0,13,2556,190985,Loyal
1622,46,46.0,38,2556,190985,Loyal
1040,46,46.0,39,2556,190985,Loyal
2353,46,46.0,25,2556,190985,Loyal
1606,46,46.0,15,2556,190985,Loyal
3174,46,46.0,32,2556,190985,Loyal
700,46,46.0,5,2556,190985,Regular
174,46,46.0,30,2556,190985,Loyal
1097,46,46.0,48,2556,190985,Loyal
2057,46,46.0,29,2556,190985,Loyal
3123,45,45.0,34,2601,193370,Loyal
3783,45,45.0,42,2601,193370,Loyal
984,45,45.0,40,2601,193370,Loyal
1769,45,45.0,2,2601,193370,At-Risk
3679,45,45.0,29,2601,193370,Loyal
2288,45,45.0,6,2601,193370,Regular
285,45,45.0,4,2601,193370,At-Risk
2284,45,45.0,34,2601,193370,Loyal
747,45,45.0,47,2601,193370,Loyal
1626,45,45.0,3,2601,193370,At-Risk
3648,45,45.0,12,2601,193370,Loyal
1399,45,45.0,25,2601,193370,Loyal
2685,45,45.0,42,2601,193370,Loyal
3791,45,45.0,31,2601,193370,Loyal
